A69,A20
A69,A60
A82,A70
A95,A69
A53,A63
A31,A78
A90,A95
A55,A33
A31,A1
A55,A45
A65,A8
A2,A16
A30,A44
A20,A44
A7,A43
A93,A24
A30,A64
A67,A5
A86,A9
A10,A8
A27,A11
A31,A94
A20,A48
A65,A21
A55,A11
A5,A59
A8,A25
A38,A29
A50,A84
A27,A0
A3,A1
A65,A31
A50,A75
A20,A5
A32,A15
A27,A31
A53,A84
A92,A78
A22,A22
A42,A87
A68,A12
A60,A84
A65,A30
A5,A84
A30,A87
A68,A91
A92,A84
A72,A40
A30,A56
A58,A58
A68,A42
A43,A12
A55,A11
A5,A94
A39,A89
A65,A67
A2,A52
A48,A75
A16,A12
A2,A24
A68,A95
A40,A66
A12,A18
A65,A31
A40,A42
A25,A47
A70,A89
A27,A66
A87,A49
A71,A26
A78,A74
A87,A38
A68,A12
A66,A71
A69,A22
A5,A37
A30,A23
A49,A38
A63,A88
A8,A70
A98,A38
A57,A38
A69,A33
A97,A12
A80,A75
A24,A9
A88,A89
A65,A73
A2,A78
A51,A63
A63,A47
A63,A46
A68,A4
A33,A93
A69,A28
A95,A17
A23,A42
A36,A59
A20,A46
A73,A66
A83,A4
A69,A63
A54,A73
A73,A65
A93,A95
A60,A38
A69,A59
A31,A85
A56,A92
A49,A59
A8,A4
A76,A86
A61,A92
A18,A38
A69,A24
A96,A12
A48,A32
A62,A98
A62,A63
A24,A8
A93,A50
A34,A84
A17,A36
A17,A46
A61,A4
A23,A56
A31,A62
A31,A16
A47,A61
A60,A56
A31,A31
A10,A57
A96,A35
A34,A63
A67,A97
A29,A38
A14,A89
A60,A74
A69,A45
A85,A73
A98,A92
A79,A59
A30,A88
A76,A15
A7,A34
A93,A38
A30,A86
A50,A97
A59,A97
A85,A20
A62,A63
A67,A1
A67,A69
A15,A77
A78,A60
A15,A27
A61,A5
A6,A20
A69,A45
A31,A54
A28,A3
A81,A56
A31,A1
A85,A90
A11,A70
A98,A3
A79,A17
A89,A38
A51,A81
A15,A10
A27,A99
A85,A79
A46,A44
A85,A39
A55,A44
A33,A33
A39,A0
A58,A39
A30,A79
A64,A98
A43,A28
A58,A33
A52,A29
A67,A43
A67,A5
A26,A21
A32,A56
A65,A75
A51,A79
A85,A47
A20,A44
A65,A43
A87,A79
A40,A22
A51,A51
A85,A67
A30,A37
A27,A33
A23,A83
A61,A73
A63,A81
A41,A78
A27,A90
A98,A79
A50,A44
A86,A42
A23,A62
A31,A66
A41,A66
A58,A39
A30,A79
A48,A90
A4,A87
A80,A33
A75,A3
A63,A41
A67,A19
A85,A27
A20,A78
A15,A61
A41,A25
A7,A23
A4,A94
A41,A43
A45,A79
A80,A1
A97,A7
A18,A27
A5,A81
A40,A33
A37,A28
A75,A71
A63,A71
A17,A78
A34,A72
A85,A79
A64,A26
A46,A20
A23,A67
A14,A65
A16,A85
A12,A1
A78,A67
A46,A71
A54,A73
A56,A12
A42,A57
A38,A55
A74,A57
A77,A28
A54,A55
A14,A55
A79,A43
A46,A42
A76,A99
A78,A28
A12,A28
A93,A98
A49,A74
A85,A85
A42,A64
A14,A12
A86,A28
A25,A17
A10,A47
A74,A20
A4,A14
A10,A41
A37,A68
A88,A54
A47,A51
A14,A21
A16,A49
A84,A4
A13,A67
A57,A30
A66,A38
A44,A58
A43,A98
A34,A89
A58,A85
A70,A28
A54,A17
A31,A18
A70,A77
A66,A23
A13,A60
A40,A20
A73,A28
A76,A50
A65,A97
A31,A49
A18,A80
A14,A15
A39,A86
A41,A13
A15,A71
A3,A13
A56,A71
A10,A11
A12,A26
A8,A7
A98,A90
A14,A63
A16,A50
A39,A25
A74,A15
A38,A2
A66,A71
A3,A13
A15,A13
A2,A19
A8,A24
A98,A28
A2,A99
A4,A26
A41,A3
A79,A24
A39,A18
A12,A19
A7,A29
A15,A52
A15,A97
A31,A61
A18,A52
A37,A81
A39,A69
A41,A10
A15,A8
A60,A13
A25,A13
A0,A0
A12,A90
A68,A88
A25,A31
A68,A38
A55,A45
A39,A43
A9,A34
A77,A10
A44,A71
A84,A19
A15,A13
A72,A19
A62,A46
A68,A43
A56,A23
A85,A6
A34,A45
A60,A57
A0,A73
A29,A60
A7,A1
A19,A52
A15,A41
A29,A13
A5,A94
A72,A46
A67,A51
A23,A13
A15,A78
A60,A89
A51,A13
A27,A43
A2,A83
A76,A91
A61,A22
A68,A51
A2,A61
A31,A78
A77,A16
A13,A10
A8,A43
A8,A95
A99,A13
A40,A19
A40,A46
A68,A39
A54,A76
A33,A78
A49,A45
A67,A59
A30,A91
A96,A19
A54,A36
A30,A63
A15,A16
A29,A13
A1,A24
A92,A26
A10,A44
A82,A9
A8,A78
A65,A96
A46,A83
A84,A43
A91,A83
A0,A64
A43,A52
A82,A58
A57,A88
A21,A88
A41,A16
A93,A37
A76,A9
A8,A3
A9,A13
A37,A92
A87,A66
A41,A84
A54,A62
A83,A78
A43,A57
A99,A57
A23,A12
A79,A14
A38,A11
A30,A68
A6,A16
A41,A13
A21,A97
A42,A26
A2,A20
A19,A91
A62,A65
A42,A87
A32,A23
A20,A39
A56,A20
A40,A24
A91,A60
A39,A27
A17,A88
A55,A77
A20,A16
A77,A59
A52,A96
A67,A42
A5,A13
A36,A59
A53,A65
A62,A29
A51,A23
A24,A78
A62,A31
A39,A92
A58,A23
A42,A24
A93,A42
A70,A74
A70,A16
A70,A98
A80,A97
A42,A27
A8,A4
A12,A30
A62,A65
A42,A90
A51,A23
A33,A46
A30,A20
A43,A57
A3,A79
A0,A27
A37,A14
A63,A9
A20,A16
A65,A33
A81,A12
A50,A89
A3,A94
A14,A66
A71,A65
A62,A82
A82,A23
A30,A19
A24,A10
A39,A9
A47,A41
A88,A24
A44,A48
A70,A86
A70,A33
A41,A56
A95,A53
A42,A33
A18,A4
A4,A80
A62,A65
A18,A97
A7,A23
A11,A49
A30,A15
A58,A95
A32,A78
A40,A50
A18,A43
A38,A9
A54,A81
A59,A28
A76,A48
A59,A76
A3,A7
A28,A36
A4,A40
A27,A60
A27,A48
A27,A37
A64,A30
A89,A96
A18,A2
A97,A84
A27,A41
A70,A84
A11,A33
A27,A26
A68,A63
A42,A33
A18,A64
A65,A1
A39,A26
A29,A51
A65,A47
A11,A16
A57,A15
A83,A89
A91,A61
A22,A98
A36,A21
A78,A43
A17,A89
A63,A98
A14,A12
A25,A34
A91,A59
A83,A64
A26,A6
A27,A52
A79,A67
A17,A39
A31,A69
A19,A11
A81,A98
A79,A16
A17,A62
A5,A16
A96,A39
A8,A7
A61,A38
A29,A33
A49,A64
A65,A41
A1,A60
A18,A98
A65,A18
A35,A16
A69,A37
A1,A98
A83,A70
A4,A22
A36,A52
A34,A98
A15,A89
A37,A96
A12,A28
A34,A6
A51,A60
A60,A6
A41,A6
A35,A78
A79,A76
A17,A16
A27,A41
A58,A85
A76,A88
A46,A66
A17,A18
A1,A16
A35,A38
A43,A73
A28,A87
A29,A88
A3,A10
A1,A19
A61,A60
A45,A36
A65,A80
A6,A67
A8,A63
A1,A67
A3,A89
A50,A98
A50,A40
A59,A56
A15,A41
A8,A67
A95,A16
A82,A6
A6,A6
A1,A99
A61,A6
A61,A11
A27,A96
A27,A2
A47,A49
A86,A75
A92,A88
A77,A41
A27,A18
A6,A16
A35,A67
A55,A74
A3,A99
A35,A1
A38,A41
A23,A64
A0,A47
A64,A15
A3,A58
A64,A63
A8,A15
A85,A67
A3,A30
A42,A93
A11,A22
A62,A33
A74,A41
A3,A67
A74,A14
A63,A68
A0,A79
A47,A99
A37,A96
A61,A68
A46,A35
A79,A37
A47,A39
A93,A76
A31,A39
A56,A53
A27,A26
A6,A16
A75,A67
A60,A79
A23,A68
A91,A33
A3,A41
A23,A25
A1,A12
A49,A15
A47,A57
A64,A7
A16,A51
A68,A57
A50,A92
A93,A66
A68,A22
A99,A7
A68,A74
A91,A67
A49,A32
A57,A68
A34,A27
A99,A76
A65,A12
A30,A68
A87,A48
A10,A1
A57,A39
A74,A59
A34,A33
A97,A32
A18,A52
A90,A24
A18,A67
A16,A13
A45,A76
A99,A33
A36,A10
A47,A0
A76,A12
A61,A70
A12,A18
A22,A7
A16,A65
A68,A82
A54,A65
A7,A4
A15,A36
A88,A62
A61,A53
A51,A68
A36,A65
A12,A59
A15,A4
A37,A70
A95,A36
A20,A68
A7,A48
A39,A72
A57,A41
A9,A20
A69,A0
A5,A32
A18,A62
A2,A97
A83,A81
A34,A68
A7,A76
A70,A18
A40,A35
A40,A74
A38,A60
A26,A68
A29,A18
A23,A37
A91,A40
A84,A63
A7,A98
A7,A43
A41,A55
A2,A24
A61,A27
A29,A76
A74,A51
A12,A78
A29,A4
A47,A78
A74,A99
A55,A7
A93,A43
A71,A86
A81,A41
A48,A55
A7,A40
A77,A42
A63,A62
A83,A60
A77,A19
A95,A60
A26,A60
A55,A61
A44,A11
A45,A44
A28,A60
A5,A68
A37,A52
A28,A0
A76,A52
A37,A83
A1,A98
A46,A20
A28,A38
A87,A93
A91,A38
A70,A13
A21,A69
A15,A78
A19,A25
A76,A66
A78,A23
A68,A25
A57,A80
A12,A2
A94,A69
A62,A55
A68,A93
A17,A59
A82,A31
A51,A21
A83,A77
A15,A60
A7,A11
A82,A1
A67,A11
A18,A94
A28,A60
A9,A47
A4,A41
A69,A7
A76,A41
A37,A10
A69,A7
A33,A20
A28,A82
A31,A47
A38,A27
A55,A35
A36,A10
A83,A18
A88,A25
A71,A10
A68,A26
A68,A49
A3,A9
A60,A39
A36,A37
A18,A29
A41,A63
A71,A59
A4,A26
A6,A35
A18,A10
A88,A18
A98,A48
A59,A87
A30,A36
A93,A69
A77,A76
A98,A36
A16,A72
A69,A79
A22,A67
A1,A8
A22,A16
A21,A17
A28,A38
A85,A8
A23,A41
A66,A72
A72,A10
A30,A18
A26,A96
A71,A16
A68,A22
A58,A14
A64,A84
A72,A71
A36,A84
A18,A2
A41,A33
A53,A12
A84,A26
A56,A41
A94,A10
A92,A41
A75,A36
A61,A14
A44,A95
A42,A80
A9,A15
A83,A36
A38,A50
A14,A59
A15,A34
A41,A68
A22,A90
A86,A50
A41,A15
A27,A15
A79,A87
A2,A77
A70,A37
A90,A88
A79,A4
A15,A95
A3,A48
A40,A14
A35,A43
A39,A51
A13,A59
A57,A95
A38,A36
A49,A23
A89,A86
A38,A50
A17,A10
A6,A41
A49,A36
A98,A50
A51,A60
A46,A73
A48,A15
A51,A83
A38,A50
A3,A38
A69,A41
A65,A5
A85,A81
A65,A11
A37,A38
A5,A15
A79,A87
A54,A63
A51,A74
A73,A54
A61,A83
A80,A85
A69,A35
A40,A89
A34,A22
A65,A31
A69,A59
A91,A69
A41,A36
A1,A60
A94,A77
A87,A41
A12,A0
A5,A22
A73,A36
A54,A50
A20,A44
A30,A26
A31,A15
A44,A44
A31,A50
A84,A51
A69,A10
A65,A82
A83,A99
A57,A50
A41,A38
A26,A45
A52,A10
A83,A33
A51,A28
A90,A55
A32,A78
A88,A64
A72,A51
A98,A33
A68,A52
A65,A25
A69,A1
A53,A26
A16,A55
A29,A22
A42,A82
A84,A45
A8,A20
A88,A64
A16,A25
A82,A33
A20,A13
A71,A26
A71,A13
A77,A27
A53,A96
A28,A54
A69,A63
A67,A11
A83,A24
A43,A50
A6,A40
A79,A4
A44,A75
A85,A33
A13,A88
A21,A55
A13,A40
A49,A64
A35,A13
A46,A48
A53,A57
A21,A25
A35,A24
A13,A26
A16,A40
A43,A73
A44,A46
A12,A59
A51,A27
A88,A33
A85,A50
A77,A55
A18,A13
A83,A35
A16,A13
A56,A39
A46,A69
A7,A87
A40,A39
A13,A37
A98,A30
A43,A37
A7,A40
A37,A39
A1,A15
A83,A68
A13,A61
A76,A55
A13,A70
A34,A11
A62,A13
A19,A0
A53,A9
A21,A76
A4,A70
A31,A94
A70,A40
A4,A9
A93,A8
A31,A1
A46,A97
A63,A33
A70,A50
A90,A50
A88,A89
A99,A25
A23,A19
A42,A53
A0,A44
A4,A24
A83,A39
A13,A37
A60,A92
A25,A47
A7,A96
A67,A39
A93,A25
A60,A3
A13,A71
A28,A25
A25,A70
A28,A1
A78,A91
A40,A63
A23,A9
A53,A29
A4,A28
A56,A74
A6,A34
A14,A85
A2,A74
A31,A1
A23,A83
A89,A63
A40,A29
A38,A71
A24,A88
A59,A25
A43,A74
A4,A76
A59,A10
A4,A23
A27,A37
A24,A37
A51,A45
A34,A31
A65,A14
A92,A29
A85,A76
A20,A8
A13,A71
A28,A25
A42,A60
A99,A1
A94,A15
A40,A75
A45,A26
A94,A29
A76,A35
A56,A16
A7,A26
A47,A88
A97,A8
A51,A26
A23,A8
A94,A63
A20,A8
A47,A71
A1,A88
A11,A25
A9,A4
A71,A47
A37,A11
A69,A68
A96,A42
A24,A37
A11,A72
A47,A66
A25,A77
A37,A29
A95,A86
A69,A73
A5,A71
A57,A47
A66,A42
A66,A94
A64,A85
A96,A41
A93,A42
A93,A9
A71,A47
A79,A18
A88,A18
A53,A98
A39,A8
A19,A26
A68,A59
A84,A9
A8,A8
A52,A36
A38,A28
A69,A23
A55,A93
A71,A13
A86,A0
A54,A53
A59,A42
A93,A28
A42,A2
A41,A23
A40,A83
A37,A55
A60,A70
A10,A55
A54,A15
A31,A61
A38,A70
A98,A10
A29,A84
A41,A53
A31,A65
A35,A95
A12,A0
A69,A18
A75,A9
A40,A77
A6,A8
A52,A45
A4,A51
A20,A2
A4,A70
A52,A72
A56,A39
A30,A14
A44,A33
A52,A30
A19,A72
A66,A30
A16,A48
A65,A71
A89,A87
A96,A30
A89,A91
A34,A30
A92,A94
A69,A89
A58,A17
A31,A71
A41,A70
A3,A84
A52,A89
A39,A39
A23,A36
A65,A14
A34,A0
A66,A25
A3,A62
A83,A69
A75,A69
A52,A57
A56,A51
A19,A2
A92,A89
A40,A62
A56,A65
A88,A38
A77,A16
A52,A30
A38,A16
A66,A30
A21,A77
A29,A71
A62,A24
A5,A30
A40,A16
A57,A78
A95,A26
A93,A67
A4,A92
A19,A49
A74,A9
A3,A1
A93,A89
A2,A16
A29,A99
A93,A17
A34,A26
A72,A13
A38,A2
A21,A29
A88,A85
A52,A9
A20,A29
A19,A45
A11,A89
A38,A62
A27,A15
A14,A67
A31,A16
A61,A30
A27,A16
A47,A21
A45,A11
A20,A80
A13,A54
A53,A51
A36,A21
A1,A21
A33,A95
A93,A15
A90,A91
A19,A98
A36,A21
A36,A93
A28,A80
A71,A15
A7,A94
A15,A25
A81,A33
A64,A80
A38,A3
A55,A29
A4,A15
A70,A48
A15,A88
A28,A6
A13,A57
A38,A15
A84,A15
A29,A64
A52,A16
A11,A21
A1,A16
A39,A21
A68,A22
A41,A58
A13,A43
A95,A42
A37,A37
A83,A21
A16,A24
A11,A15
A79,A93
A41,A8
A55,A21
A36,A23
A77,A20
A62,A64
A5,A66
A11,A78
A35,A15
A3,A52
A29,A3
A29,A55
A11,A90
A36,A2
A4,A42
A28,A4
A35,A72
A68,A15
A43,A36
A29,A26
A32,A55
A11,A86
A46,A54
A22,A14
A31,A26
A76,A77
A24,A90
A15,A99
A25,A57
A24,A5
A99,A36
A50,A52
A99,A86
A41,A52
A32,A86
A35,A49
A76,A33
A50,A15
A15,A50
A11,A84
A41,A15
A53,A87
A13,A98
A29,A53
A11,A61
A36,A36
A77,A90
A32,A9
A35,A36
A31,A67
A56,A36
A25,A35
A69,A90
A11,A21
A18,A18
A10,A97
A10,A8
A76,A40
A73,A68
A15,A10
A14,A19
A10,A27
A73,A68
A54,A8
A99,A34
A41,A43
A32,A71
A1,A84
A3,A73
A83,A60
A0,A97
A11,A4
A84,A18
A81,A70
A91,A42
A41,A43
A42,A8
A89,A36
A9,A89
A32,A0
A3,A71
A31,A15
A51,A66
A35,A79
A65,A61
A11,A76
A52,A33
A97,A5
A10,A61
A60,A5
A37,A35
A92,A49
A22,A8
A10,A38
A65,A68
A84,A88
A97,A0
A47,A43
A7,A43
A38,A88
A22,A69
A2,A15
A63,A58
A11,A94
A34,A32
A43,A93
A67,A28
A13,A24
A7,A61
A22,A36
A68,A16
A23,A61
A27,A36
A34,A23
A84,A31
A55,A58
A77,A27
A55,A27
A99,A65
A55,A85
A10,A61
A97,A9
A0,A43
A66,A34
A33,A8
A93,A78
A48,A40
A20,A88
A91,A0
A76,A43
A44,A67
A39,A95
A22,A73
A20,A27
A80,A57
A11,A67
A39,A78
A73,A20
A89,A86
A89,A27
A77,A61
A22,A36
A39,A58
A20,A61
A78,A25
A34,A97
A67,A49
A55,A74
A46,A23
A15,A27
A87,A81
A55,A23
A47,A61
A56,A38
A35,A89
A32,A23
A76,A74
A15,A54
A18,A52
A48,A81
A83,A4
A37,A43
A72,A67
A13,A97
A9,A17
A83,A64
A37,A22
A62,A99
A39,A64
A71,A35
A71,A23
A54,A38
A43,A4
A54,A52
A39,A58
A80,A4
A85,A12
A95,A80
A16,A29
A92,A14
A98,A23
A55,A14
A36,A81
A27,A13
A44,A31
A42,A15
A54,A32
A15,A21
A7,A28
A63,A2
A78,A86
A16,A6
A83,A30
A81,A2
A24,A48
A42,A41
A68,A60
A61,A27
A35,A13
A19,A47
A69,A64
A78,A48
A27,A79
A42,A27
A91,A92
A54,A14
A39,A81
A42,A60
A7,A23
A96,A51
A7,A20
A88,A25
A20,A91
A29,A14
A49,A58
A34,A32
A12,A66
A42,A58
A29,A33
A84,A23
A66,A66
A5,A88
A22,A22
A54,A58
A1,A70
A30,A2
A43,A48
A20,A98
A48,A84
A88,A70
A67,A13
A21,A61
A12,A32
A78,A47
A27,A22
A42,A49
A28,A26
A54,A88
A7,A49
A34,A19
A56,A23
A12,A57
A31,A26
A25,A87
A20,A18
A91,A54
A0,A34
A34,A29
A12,A75
A58,A59
A18,A54
A38,A29
A11,A29
A16,A60
A23,A97
A0,A29
A1,A70
A80,A38
A31,A42
A71,A54
A11,A87
A88,A67
A15,A17
A26,A47
A49,A5
A49,A9
A45,A23
A11,A27
A11,A60
A53,A88
A71,A52
A35,A28
A33,A15
A12,A28
A25,A69
A58,A61
A24,A61
A9,A87
A5,A50
A5,A29
A57,A56
A42,A11
A3,A32
A31,A29
A11,A52
A66,A43
A7,A31
A21,A99
A22,A81
A3,A66
A31,A21
A20,A47
A11,A25
A18,A28
A14,A57
A37,A11
A9,A51
A49,A94
A43,A99
A11,A79
A9,A52
A22,A92
A18,A56
A10,A43
A3,A14
A12,A28
A74,A17
A53,A38
A24,A32
A9,A33
A61,A23
A5,A42
A98,A93
A17,A55
A3,A19
A77,A96
A91,A93
A24,A43
A62,A17
A24,A17
A22,A38
A3,A54
A53,A9
A48,A36
A11,A96
A89,A28
A45,A34
A89,A11
A54,A58
A54,A95
A17,A30
A53,A17
A9,A60
A54,A19
A62,A56
A2,A93
A5,A99
A0,A38
A46,A17
A45,A25
A27,A39
A54,A34
A2,A9
A27,A39
A29,A88
A86,A85
A0,A49
A74,A94
A6,A1
A24,A18
A23,A17
A24,A99
A81,A38
A58,A93
A66,A98
A10,A21
A60,A39
A89,A2
A32,A61
A53,A9
A23,A43
A23,A8
A17,A99
A32,A17
A27,A39
A90,A19
A60,A46
A32,A85
A5,A99
A79,A38
A67,A17
A77,A96
A27,A39
A21,A42
A72,A9
A78,A10
A51,A24
A71,A29
A69,A22
A71,A30
A69,A52
A7,A11
A23,A78
A0,A52
A50,A50
A11,A92
A48,A55
A54,A36
A69,A39
A36,A28
A52,A79
A78,A9
A23,A28
A93,A36
A42,A60
A32,A17
A27,A39
A11,A63
A60,A82
A32,A41
A69,A52
A21,A38
A41,A77
A73,A88
A68,A89
A54,A93
A64,A80
A27,A77
A55,A89
A55,A82
A29,A89
A33,A89
A69,A25
A93,A15
A23,A0
A14,A52
A59,A35
A11,A44
A48,A84
A64,A88
A69,A39
A87,A28
A64,A86
A92,A88
A26,A0
A93,A2
A29,A88
A64,A65
A27,A39
A84,A85
A48,A96
A17,A65
A14,A35
A21,A80
A79,A56
A81,A78
A37,A89
A49,A54
A64,A71
A95,A77
A0,A89
A46,A62
A51,A41
A65,A89
A10,A93
A80,A16
A73,A27
A14,A7
A5,A35
A90,A27
A48,A94
A64,A59
A27,A16
A77,A48
A73,A7
A24,A88
A37,A27
A3,A16
A29,A88
A64,A65
A27,A5
A96,A71
A25,A62
A78,A78
A69,A52
A39,A48
A42,A58
A84,A2
A57,A89
A51,A11
A64,A23
A6,A10
A52,A89
A45,A26
A84,A18
A71,A89
A38,A58
A38,A47
A22,A27
A11,A85
A5,A10
A66,A63
A84,A10
A52,A97
A22,A63
A15,A95
A97,A63
A38,A61
A15,A63
A38,A16
A15,A63
A64,A22
A27,A10
A57,A17
A57,A14
A88,A22
A71,A36
A19,A2
A10,A58
A84,A9
A25,A63
A8,A21
A64,A94
A34,A10
A62,A89
A28,A26
A73,A29
A25,A89
A38,A94
A70,A24
A49,A27
A25,A13
A85,A24
A63,A63
A92,A10
A52,A4
A13,A63
A15,A70
A78,A63
A38,A58
A34,A63
A87,A93
A40,A79
A26,A19
A14,A90
A14,A13
A79,A70
A6,A53
A35,A64
A58,A2
A4,A88
A96,A9
A25,A63
A49,A47
A25,A57
A34,A10
A59,A53
A27,A27
A91,A46
A39,A16
A39,A36
A38,A66
A49,A51
A19,A88
A39,A37
A67,A63
A91,A30
A65,A85
A68,A63
A82,A44
A68,A92
A38,A74
A18,A63
A32,A59
A11,A27
A94,A46
A95,A91
A27,A81
A65,A70
A2,A59
A82,A56
A17,A74
A9,A88
A93,A4
A25,A63
A4,A78
A53,A3
A14,A54
A60,A68
A54,A68
A51,A47
A39,A25
A25,A19
A48,A23
A97,A47
A78,A78
A71,A64
A33,A64
A91,A21
A48,A0
A51,A15
A82,A17
A0,A50
A38,A80
A72,A63
A79,A96
A30,A13
A94,A41
A6,A13
A63,A68
A65,A28
A3,A40
A58,A15
A80,A64
A70,A89
A50,A70
A25,A35
A34,A78
A42,A36
A70,A34
A13,A68
A16,A30
A88,A87
A61,A95
A48,A19
A34,A4
A16,A85
A25,A29
A39,A64
A88,A64
A73,A53
A3,A26
A51,A79
A77,A23
A16,A69
A93,A8
A81,A19
A34,A12
A94,A0
A45,A57
A88,A13
A58,A41
A13,A59
A73,A1
A3,A33
A7,A29
A57,A19
A38,A92
A82,A95
A62,A10
A85,A58
A70,A59
A17,A57
A4,A86
A88,A20
A59,A10
A67,A99
A34,A38
A73,A75
A25,A29
A65,A48
A17,A98
A17,A20
A3,A53
A90,A79
A78,A59
A65,A31
A2,A66
A79,A31
A97,A73
A82,A56
A96,A65
A31,A24
A82,A92
A98,A85
A22,A66
A38,A31
A9,A29
A40,A86
A69,A84
A96,A74
A18,A56
A69,A17
A60,A56
A17,A96
A6,A84
A50,A20
A27,A88
A35,A35
A7,A32
A64,A63
A69,A29
A37,A93
A17,A39
A24,A56
A24,A93
A47,A43
A46,A91
A0,A40
A4,A56
A24,A31
A94,A69
A47,A28
A19,A42
A6,A49
A94,A15
A63,A1
A4,A30
A38,A31
A71,A54
A40,A77
A39,A34
A79,A80
A7,A33
A69,A57
A39,A55
A62,A10
A23,A18
A22,A33
A74,A86
A59,A67
A46,A65
A20,A55
A39,A29
A58,A80
A17,A24
A70,A56
A79,A80
A47,A52
A42,A68
A0,A41
A1,A56
A24,A5
A21,A37
A82,A69
A82,A34
A61,A94
A94,A33
A7,A5
A78,A30
A6,A31
A37,A21
A49,A26
A9,A48
A28,A97
A2,A33
A42,A84
A82,A45
A71,A17
A33,A36
A14,A33
A91,A3
A14,A71
A97,A61
A23,A14
A69,A21
A43,A12
A47,A48
A24,A66
A21,A80
A44,A12
A33,A46
A26,A66
A83,A56
A9,A14
A91,A61
A32,A59
A32,A47
A43,A66
A89,A37
A12,A12
A96,A27
A43,A61
A7,A66
A8,A50
A75,A76
A67,A42
A7,A33
A1,A28
A8,A73
A32,A17
A33,A29
A14,A22
A61,A41
A61,A68
A63,A61
A61,A14
A39,A24
A43,A10
A47,A48
A57,A66
A36,A63
A50,A12
A54,A10
A80,A66
A22,A73
A9,A17
A54,A62
A10,A16
A61,A18
A61,A66
A75,A78
A88,A95
A22,A73
A61,A61
A61,A18
A11,A65
A23,A86
A98,A43
A81,A64
A24,A64
A8,A60
A28,A72
A77,A93
A89,A36
A38,A65
A61,A43
A63,A12
A31,A40
A61,A3
A29,A64
A49,A80
A45,A66
A28,A76
A50,A8
A45,A10
A51,A66
A21,A85
A24,A91
A54,A26
A10,A79
A61,A18
A61,A66
A64,A80
A69,A8
A22,A69
A64,A64
A61,A35
A8,A79
A66,A81
A39,A43
A94,A64
A34,A64
A34,A79
A71,A58
A30,A93
A46,A98
A61,A51
A61,A22
A24,A19
A39,A0
A8,A77
A44,A12
A66,A53
A46,A66
A28,A67
A67,A8
A55,A41
A51,A0
A49,A94
A24,A98
A96,A17
A31,A87
A61,A24
A67,A78
A11,A22
A75,A41
A5,A92
A61,A64
A61,A86
A20,A62
A39,A34
A39,A74
A72,A69
A48,A86
A34,A79
A84,A23
A1,A28
A84,A13
A61,A75
A61,A43
A41,A28
A65,A45
A88,A25
A84,A34
A66,A61
A72,A39
A16,A68
A26,A9
A82,A29
A81,A0
A96,A80
A56,A39
A26,A65
A64,A48
A61,A49
A67,A87
A20,A22
A48,A39
A64,A30
A61,A26
A80,A94
A28,A51
A39,A34
A84,A16
A74,A98
A35,A52
A51,A55
A21,A36
A29,A17
A31,A75
A61,A11
A61,A66
A63,A28
A20,A89
A20,A17
A82,A75
A11,A66
A78,A64
A49,A4
A7,A73
A71,A68
A49,A81
A51,A92
A56,A39
A26,A67
A64,A11
A61,A43
A61,A92
A20,A75
A90,A36
A63,A68
A44,A89
A51,A96
A20,A31
A48,A8
A65,A20
A16,A53
A2,A49
A58,A95
A17,A53
A35,A61
A21,A95
A21,A58
A61,A6
A95,A92
A65,A25
A20,A6
A65,A42
A98,A53
A65,A39
A38,A72
A89,A21
A52,A78
A98,A61
A68,A92
A56,A22
A70,A61
A26,A25
A35,A60
A61,A9
A38,A73
A6,A36
A63,A76
A32,A4
A72,A74
A75,A2
A14,A9
A65,A67
A2,A35
A84,A56
A78,A16
A40,A56
A92,A61
A57,A94
A21,A0
A86,A37
A8,A14
A65,A12
A28,A6
A86,A52
A84,A80
A65,A54
A53,A14
A97,A37
A62,A10
A98,A85
A62,A83
A44,A29
A77,A63
A71,A63
A35,A2
A24,A96
A38,A88
A97,A79
A99,A34
A97,A90
A84,A80
A6,A48
A75,A9
A42,A4
A73,A62
A93,A74
A70,A43
A3,A81
A93,A54
A36,A43
A72,A13
A84,A37
A3,A3
A68,A65
A29,A7
A70,A18
A89,A82
A65,A2
A42,A83
A36,A34
A67,A64
A89,A60
A22,A24
A68,A52
A75,A41
A20,A36
A92,A13
A82,A13
A75,A3
A88,A40
A19,A97
A76,A92
A84,A65
A63,A86
A74,A7
A42,A17
A60,A83
A30,A78
A13,A72
A56,A56
A93,A88
A36,A0
A5,A63
A91,A50
A3,A3
A2,A65
A61,A58
A39,A52
A42,A86
A81,A99
A63,A39
A93,A78
A13,A13
A68,A63
A14,A78
A33,A63
A47,A63
A14,A66
A14,A52
A69,A13
A7,A88
A19,A75
A20,A59
A91,A63
A78,A0
A66,A94
A70,A96
A23,A6
A70,A22
A0,A78
A13,A26
A55,A36
A93,A77
A70,A0
A92,A63
A59,A36
A12,A3
A40,A46
A83,A19
A54,A87
A66,A10
A54,A36
A70,A19
A34,A78
A74,A13
A85,A63
A14,A36
A15,A63
A1,A1
A14,A52
A35,A54
A12,A71
A35,A31
A34,A73
A84,A47
A15,A63
A96,A48
A66,A28
A67,A32
A97,A34
A70,A29
A24,A8
A89,A28
A5,A29
A89,A7
A70,A79
A53,A44
A89,A90
A12,A59
A67,A4
A71,A18
A24,A75
A78,A10
A54,A99
A77,A19
A34,A99
A79,A26
A89,A63
A1,A3
A15,A63
